HG00096	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00096.chr7.hc.vcf.gz
HG00097	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00097.chr7.hc.vcf.gz
HG00099	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00099.chr7.hc.vcf.gz
HG00100	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00100.chr7.hc.vcf.gz
HG00101	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00101.chr7.hc.vcf.gz
HG00102	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00102.chr7.hc.vcf.gz
HG00103	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00103.chr7.hc.vcf.gz
HG00105	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00105.chr7.hc.vcf.gz
HG00106	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00106.chr7.hc.vcf.gz
HG00107	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00107.chr7.hc.vcf.gz
HG00108	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00108.chr7.hc.vcf.gz
HG00109	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00109.chr7.hc.vcf.gz
HG00110	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00110.chr7.hc.vcf.gz
HG00111	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00111.chr7.hc.vcf.gz
HG00112	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00112.chr7.hc.vcf.gz
HG00113	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00113.chr7.hc.vcf.gz
HG00114	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00114.chr7.hc.vcf.gz
HG00115	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00115.chr7.hc.vcf.gz
HG00116	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00116.chr7.hc.vcf.gz
HG00117	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00117.chr7.hc.vcf.gz
HG00118	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00118.chr7.hc.vcf.gz
HG00119	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00119.chr7.hc.vcf.gz
HG00120	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00120.chr7.hc.vcf.gz
HG00121	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00121.chr7.hc.vcf.gz
HG00122	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00122.chr7.hc.vcf.gz
HG00123	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/chr7/HG00123.chr7.hc.vcf.gz
