HG00096	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00096.chrX_non_PAR.hc.vcf.gz
HG00101	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00101.chrX_non_PAR.hc.vcf.gz
HG00103	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00103.chrX_non_PAR.hc.vcf.gz
HG00105	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00105.chrX_non_PAR.hc.vcf.gz
HG00107	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00107.chrX_non_PAR.hc.vcf.gz
HG00108	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00108.chrX_non_PAR.hc.vcf.gz
HG00109	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00109.chrX_non_PAR.hc.vcf.gz
HG00112	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00112.chrX_non_PAR.hc.vcf.gz
HG00113	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00113.chrX_non_PAR.hc.vcf.gz
HG00114	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00114.chrX_non_PAR.hc.vcf.gz
HG00115	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00115.chrX_non_PAR.hc.vcf.gz
HG00116	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00116.chrX_non_PAR.hc.vcf.gz
HG00117	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00117.chrX_non_PAR.hc.vcf.gz
HG00119	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00119.chrX_non_PAR.hc.vcf.gz
HG00126	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00126.chrX_non_PAR.hc.vcf.gz
HG00129	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00129.chrX_non_PAR.hc.vcf.gz
HG00131	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00131.chrX_non_PAR.hc.vcf.gz
HG00136	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00136.chrX_non_PAR.hc.vcf.gz
HG00138	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00138.chrX_non_PAR.hc.vcf.gz
HG00139	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00139.chrX_non_PAR.hc.vcf.gz
HG00140	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00140.chrX_non_PAR.hc.vcf.gz
HG00141	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00141.chrX_non_PAR.hc.vcf.gz
HG00142	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00142.chrX_non_PAR.hc.vcf.gz
HG00143	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00143.chrX_non_PAR.hc.vcf.gz
HG00145	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00145.chrX_non_PAR.hc.vcf.gz
HG00148	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00148.chrX_non_PAR.hc.vcf.gz
HG00149	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00149.chrX_non_PAR.hc.vcf.gz
HG00151	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00151.chrX_non_PAR.hc.vcf.gz
HG00155	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00155.chrX_non_PAR.hc.vcf.gz
HG00157	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00157.chrX_non_PAR.hc.vcf.gz
HG00159	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00159.chrX_non_PAR.hc.vcf.gz
HG00160	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00160.chrX_non_PAR.hc.vcf.gz
HG00181	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00181.chrX_non_PAR.hc.vcf.gz
HG00182	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00182.chrX_non_PAR.hc.vcf.gz
HG00183	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00183.chrX_non_PAR.hc.vcf.gz
HG00185	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00185.chrX_non_PAR.hc.vcf.gz
HG00186	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00186.chrX_non_PAR.hc.vcf.gz
HG00187	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00187.chrX_non_PAR.hc.vcf.gz
HG00188	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00188.chrX_non_PAR.hc.vcf.gz
HG00189	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00189.chrX_non_PAR.hc.vcf.gz
HG00190	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00190.chrX_non_PAR.hc.vcf.gz
HG00234	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00234.chrX_non_PAR.hc.vcf.gz
HG00242	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00242.chrX_non_PAR.hc.vcf.gz
HG00243	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00243.chrX_non_PAR.hc.vcf.gz
HG00244	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00244.chrX_non_PAR.hc.vcf.gz
HG00246	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00246.chrX_non_PAR.hc.vcf.gz
HG00251	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00251.chrX_non_PAR.hc.vcf.gz
HG00252	gs://fc-c615e0c0-63ed-4de1-8121-e44a9d3d626c/1KGP/haplotype_calling_vcfs/XY_samples_chrX-nonPAR/HG00252.chrX_non_PAR.hc.vcf.gz
